"","tr","ppt_sum_1weeklag","fit","lwrS","uprS"
"6075...1493","Control",21.4800001326948,3.39838103600822,2.86795693968383,4.02284325152803
"6075...1494","Control",21.4800001326948,3.39838103600822,2.87251926753498,4.01652945508199
"5971...1495","Control",21.4899997711182,3.39851271578343,2.86812604880074,4.02291860383157
"5971...1496","Control",21.4899997711182,3.39851271578343,2.87268810090735,4.01660543579515
"2813...1497","Control",21.5799993872643,3.3996980931177,2.86964784896185,4.02359777975589
"2813...1498","Control",21.5799993872643,3.3996980931177,2.87420742236234,4.01729025871458
"460...1499","Control",21.5999999716878,3.39996157329277,2.86998598145072,4.02374895359776
"460...1500","Control",21.5999999716878,3.39996157329277,2.87454500476344,4.01744268531403
"6223...1501","Control",21.8299999237061,3.40299292242406,2.87387288641957,4.02549372250104
"6223...1502","Control",21.8299999237061,3.40299292242406,2.87842560383333,4.01920180347506
"6222...1503","Control",22.1200009286404,3.40681878902131,2.87876974056548,4.02771034811037
"6222...1504","Control",22.1200009286404,3.40681878902131,2.88331456017111,4.02143637104787
"490...1505","Control",22.2299998924136,3.40827104631776,2.88062593023699,4.02855603550345
"490...1506","Control",22.2299998924136,3.40827104631776,2.88516776996729,4.02228881960325
"10696...1507","Control",22.2899996340275,3.40906344241799,2.88163811535417,4.0290184665796
"10696...1508","Control",22.2899996340275,3.40906344241799,2.88617833340528,4.02275492826765
"5015...1509","Control",22.4399995896965,3.41104521823533,2.88416768904077,4.03017809833374
"5015...1510","Control",22.4399995896965,3.41104521823533,2.88870386446378,4.02392372196979
"565...1511","Control",22.5799998790026,3.41289588270968,2.88652745340258,4.03126501897106
"565...1512","Control",22.5799998790026,3.41289588270968,2.89105987078765,4.02501915226642
"7762...1513","Control",23.2900002002716,3.4222963017049,2.89847656626448,4.0368464215809
"7762...1514","Control",23.2900002002716,3.4222963017049,2.90299015610572,4.03064308570346
"8169...1515","Control",23.5200002193451,3.42534685889199,2.90234057404029,4.03867959920299
"8169...1516","Control",23.5200002193451,3.42534685889199,2.90684815022084,4.03248981373934
"8039...1517","Control",24.1100003868341,3.43318420067233,2.9122363676879,4.04343939114581
"8039...1518","Control",24.1100003868341,3.43318420067233,2.91672871706341,4.03728384687634
"11941...1519","Control",24.2899996936321,3.43557868531907,2.9152505829285,4.04490814312019
"11941...1520","Control",24.2899996936321,3.43557868531907,2.91973834562302,4.03876289478003
"12357...1521","Control",24.6399997919798,3.44023925840421,2.92110484898274,4.04778661283373
"12357...1522","Control",24.6399997919798,3.44023925840421,2.92558377416644,4.04166118009811
"2928...1523","Control",24.7400000467896,3.44157197323567,2.9227758298431,4.04861454788823
"2928...1524","Control",24.7400000467896,3.44157197323567,2.9272522500183,4.04249472679441
"12317...1525","Control",24.7999998424202,3.44237183633911,2.923778049591,4.04911248950328
"12317...1526","Control",24.7999998424202,3.44237183633911,2.92825297109453,4.04299602464418
"12318...1527","Control",24.879999794066,3.44343860233552,2.92511391951029,4.04977779838155
"12318...1528","Control",24.879999794066,3.44343860233552,2.92958684785642,4.04366579595751
"9278...1529","Control",25.2699999473989,3.44864365856563,2.93161917741566,4.05304399475613
"9278...1530","Control",25.2699999473989,3.44864365856563,2.93608247335759,4.04695353982282
"6241...1531","Control",25.3199999332428,3.44931152145981,2.93245231513982,4.05346549300014
"6241...1532","Control",25.3199999332428,3.44931152145981,2.93691438640711,4.0473777755667
"5258...1533","Control",25.3499995954335,3.44971229465922,2.93295209596545,4.05371869147803
"5258...1534","Control",25.3499995954335,3.44971229465922,2.93741343356749,4.0476326137833
"4662...1535","Control",25.3499996755272,3.44971229572927,2.93295209729968,4.05371869215433
"4662...1536","Control",25.3499996755272,3.44971229572927,2.93741343489976,4.04763261446398
"8494...1537","Control",25.4099998474121,3.45051398816299,2.93395145532846,4.05422577762572
"8494...1538","Control",25.4099998474121,3.45051398816299,2.93841132813228,4.04814297327597
"10857...1539","Control",25.5099999904633,3.45185053953952,2.93561640041081,4.05507294238182
"10857...1540","Control",25.5099999904633,3.45185053953952,2.94007383949782,4.04899557522744
"6443...1541","Control",25.609999936074,3.4531875874704,2.9372805236587,4.05592264283837
"6443...1542","Control",25.609999936074,3.4531875874704,2.94173553860487,4.04985068983776
"4471...1543","Control",25.6699993889779,3.45399004903158,2.93827859278453,4.05643368050443
"4471...1544","Control",25.6699993889779,3.45399004903158,2.9427321578829,4.05036496487732
"2865...1545","Control",25.790000686422,3.45559554361227,2.94027387103797,4.05745853457441
"2865...1546","Control",25.790000686422,3.45559554361227,2.94472454686103,4.05139626878016
"2398...1547","Control",25.8200000524521,3.45599701684939,2.94077248593983,4.057715316008
"2398...1548","Control",25.8200000524521,3.45599701684939,2.94522244166145,4.05165465738952
"11763...1549","Control",26.0200000777841,3.45867471159104,2.94409470488395,4.05943314264384
"11763...1550","Control",26.0200000777841,3.45867471159104,2.94853988245408,4.05338314505076
"472...1551","Control",26.1099997125566,3.45988032168975,2.94558857878345,4.06020952989685
"472...1552","Control",26.1099997125566,3.45988032168975,2.9500316191344,4.05416429914984
"347...1553","Control",26.2700001001358,3.46202464295771,2.94824263329833,4.06159497331241
"347...1554","Control",26.2700001001358,3.46202464295771,2.95268189417541,4.05555816985968
"3257...1555","Control",26.2799999993294,3.46215870389633,2.94840843514161,4.06168178372397
"3257...1556","Control",26.2799999993294,3.46215870389633,2.95284746066212,4.05564550496003
"435...1557","Control",26.5599997714162,3.46591447769852,2.95304732171152,4.06412312429726
"435...1558","Control",26.5599997714162,3.46591447769852,2.95747979859878,4.05810144038572
"11855...1559","Control",26.7599993646145,3.46859957458272,2.95635647774893,4.06587957388734
"11855...1560","Control",26.7599993646145,3.46859957458272,2.96078432658624,4.05986819999088
"99...1561","Control",26.8200002238154,3.4694055078165,2.95734852549571,4.06640858416204
"99...1562","Control",26.8200002238154,3.4694055078165,2.96177499404978,4.06040028452965
"9322...1563","Control",26.8400002215058,3.46967418846452,2.95767912932178,4.06658513105611
"9322...1564","Control",26.8400002215058,3.46967418846452,2.96210513862998,4.06057785422969
"2537...1565","Control",27.2099999375641,3.47464839688347,2.963788533889,4.06987052990262
"2537...1566","Control",27.2099999375641,3.47464839688347,2.96820612389004,4.06388199959255
"1944...1567","Control",27.3000004887581,3.47585938688337,2.96527264778802,4.07067525041897
"1944...1568","Control",27.3000004887581,3.47585938688337,2.96968821209899,4.06469122948919
"4766...1569","Control",27.6300001516938,3.480303133586,2.9707076196406,4.07364467194473
"4766...1570","Control",27.6300001516938,3.480303133586,2.97511583237894,4.06767701420307
"9034...1571","Control",27.6400007456541,3.48043788617136,2.97087215830745,4.07373512340811
"9034...1572","Control",27.6400007456541,3.48043788617136,2.9752801501379,4.06776795733138
"6243...1573","Control",27.8399991989136,3.48313381321433,2.97416061119403,4.0755497933049
"6243...1574","Control",27.8399991989136,3.48313381321433,2.9785642086768,4.06959240740935
"6301...1575","Control",28.0799991935492,3.48637160770471,2.97810143928692,4.07774197762029
"6301...1576","Control",28.0799991935492,3.48637160770471,2.98249982323276,4.07179619541989
"6245...1577","Control",28.199999589473,3.48799159802657,2.98006963882133,4.07884407011803
"6245...1578","Control",28.199999589473,3.48799159802657,2.98446544072796,4.0729040351669
"1861...1579","Control",28.3600002713501,3.49015271586259,2.98269157111863,4.08031978447154
"1861...1580","Control",28.3600002713501,3.49015271586259,2.98708395625316,4.07438735553237
"7422...1581","Control",28.4099998474121,3.49082832120822,2.98351036205622,4.08078241120509
"7422...1582","Control",28.4099998474121,3.49082832120822,2.98790168558915,4.07485234570377
"10876...1583","Control",28.4700002670288,3.49163922655723,2.98449257658535,4.08133849993983
"10876...1584","Control",28.4700002670288,3.49163922655723,2.98888263005011,4.07541126215103
"360...1585","Control",28.4999996721745,3.49204473643446,2.98498352704524,4.08161691711175
"360...1586","Control",28.4999996721745,3.49204473643446,2.98937294708232,4.07569108967603
"10573...1587","Control",29.1199997700751,3.50043561112159,2.99510819293379,4.08742820887644
"10573...1588","Control",29.1199997700751,3.50043561112159,2.99948476276568,4.08153100771142
"8566...1589","Control",29.2299999594688,3.50192634516966,2.99690006725923,4.08847074692838
"8566...1590","Control",29.2299999594688,3.50192634516966,3.00127440599537,4.08257851975653
"8850...1591","Control",29.4500003159046,3.50490964862944,3.00047970236553,4.09056633300383
"8850...1592","Control",29.4500003159046,3.50490964862944,3.00484962390349,4.08468395794358
"7556...1593","Control",29.4899998083711,3.5054523227468,3.00112994106741,4.09094885504351
"7556...1594","Control",29.4899998083711,3.5054523227468,3.00549906598474,4.08506825745758
"7468...1595","Control",29.5199998989701,3.50585938786591,3.00161750678765,4.09123605735287
"7468...1596","Control",29.5199998989701,3.50585938786591,3.00598603554947,4.08535679009905
"6475...1597","Control",29.819999974221,3.50993253391694,3.00648739500698,4.09412257100775
"6475...1598","Control",29.819999974221,3.50993253391694,3.01085002490196,4.08825647472776
"420...1599","Control",29.9099996648729,3.51115536218687,3.00794629426727,4.09499368639187
"420...1600","Control",29.9099996648729,3.51115536218687,3.01230717691964,4.08913149425151
"10256...1601","Control",29.9999999552965,3.51237860912433,3.00940424041459,4.09586720394377
"10256...1602","Control",29.9999999552965,3.51237860912433,3.01376338625716,4.09000889409248
"6685...1603","Control",30.0599996224046,3.51319432805303,3.01037565795959,4.09645087871127
"6685...1604","Control",30.0599996224046,3.51319432805303,3.01473365176963,4.09059514484293
"8208...1605","Control",30.2100001871586,3.51523444309297,3.01280232767238,4.09791476673077
"8208...1606","Control",30.2100001871586,3.51523444309297,3.01715746190404,4.09206543007797
"9367...1607","Control",30.2800007555634,3.51618689154114,3.01393384491501,4.09860021622187
"9367...1608","Control",30.2800007555634,3.51618689154114,3.01828765476392,4.09275384395684
"11710...1609","Control",30.4199991598725,3.51809249726647,3.016195037717,4.09997549428151
"11710...1610","Control",30.4199991598725,3.51809249726647,3.02054621825779,4.09413501043637
"9172...1611","Control",30.5399994254112,3.51972668782607,3.0181313068436,4.10115901267026
"9172...1612","Control",30.5399994254112,3.51972668782607,3.02248025438929,4.09532353324646
"12254...1613","Control",31.4799996986985,3.53255315046498,3.03323558579022,4.11058172173908
"12254...1614","Control",31.4799996986985,3.53255315046498,3.03756771916877,4.10478405597826
"10264...1615","Control",31.8600000143051,3.53775109041259,3.03930874143045,4.114468531235
"10264...1616","Control",31.8600000143051,3.53775109041259,3.04363442815078,4.10868544205345
"12035...1617","Control",32.7199995107949,3.54954205230833,3.05298004341822,4.12343386211453
"12035...1618","Control",32.7199995107949,3.54954205230833,3.05729191612102,4.11768221654506
"12358...1619","Control",32.8600002620369,3.55146510179562,3.05519572745226,4.12491583416214
"12358...1620","Control",32.8600002620369,3.55146510179562,3.05950545572762,4.11916910143062
"10546...1621","Control",32.9400001913309,3.5525644308539,3.05646055371001,4.12576552890591
"10546...1622","Control",32.9400001913309,3.5525644308539,3.06076906997704,4.12002157730781
"9258...1623","Control",33.0100002977997,3.55352661494919,3.05756651665456,4.12651072420276
"9258...1624","Control",33.0100002977997,3.55352661494919,3.06187398042873,4.1207691904328
"8329...1625","Control",33.020000576973,3.5536640939369,3.0577244572335,4.1266173140315
"8329...1626","Control",33.020000576973,3.5536640939369,3.06203177126009,4.12087612447878
"6249...1627","Control",33.2499997802079,3.55682742559227,3.06135292927334,4.12907783888818
"6249...1628","Control",33.2499997802079,3.55682742559227,3.0656568416994,4.12334448330091
"9281...1629","Control",33.3000007364899,3.5575154807144,3.06214071295063,4.12961504611533
"9281...1630","Control",33.3000007364899,3.5575154807144,3.06644389671037,4.12388337254283
"10703...1631","Control",34.66000020504,3.57627945041911,3.08342204455181,4.14454679618336
"10703...1632","Control",34.66000020504,3.57627945041911,3.08770693321411,4.13885793883067
"8500...1633","Control",35.3799995183945,3.58625185664499,3.09457003035982,4.15270698366572
"8500...1634","Control",35.3799995183945,3.58625185664499,3.09884646518966,4.14703845287736
"12088...1635","Control",35.6599995680153,3.5901372451503,3.09888224373121,4.15592917605588
"12088...1636","Control",35.6599995680153,3.5901372451503,3.1031556297789,4.15026810215306
"10765...1637","Control",35.8399997055531,3.59263713612665,3.10164740718455,4.15801517065729
"10765...1638","Control",35.8399997055531,3.59263713612665,3.10591890517112,4.15235875651523
"8640...1639","Control",36.3800007402897,3.60014687674847,3.10990960588812,4.16434226896486
"8640...1640","Control",36.3800007402897,3.60014687674847,3.11417578209619,4.15869919916773
"8960...1641","Control",36.7800009846687,3.60571938063334,3.11599695159919,4.16909650814125
"8960...1642","Control",36.7800009846687,3.60571938063334,3.12025952219113,4.16346270257357
"10557...1643","Control",37.5999998301268,3.61716895795976,3.12838629996535,4.17902507716098
"10557...1644","Control",37.5999998301268,3.61716895795976,3.13264239609735,4.17340858585638
"10558...1645","Control",37.6400002837181,3.61772837526398,3.12898752291896,4.17951574388519
"10558...1646","Control",37.6400002837181,3.61772837526398,3.13324333528651,4.17390003886237
"6644...1647","Control",37.7099997252226,3.61870753700183,3.13003892951403,4.18037582434181
"6644...1648","Control",37.7099997252226,3.61870753700183,3.13429425256826,4.17476148212373
"7818...1649","Control",38.0700001418591,3.62374730230939,3.135431776069,4.18482800247092
"7818...1650","Control",38.0700001418591,3.62374730230939,3.13968472956247,4.17922040334908
"1430...1651","Control",38.2699995040894,3.62655007786345,3.13841724965853,4.18732241794988
"1430...1652","Control",38.2699995040894,3.62655007786345,3.14266899388746,4.1817183717208
"618...1653","Control",38.3999993875623,3.62837300476895,3.14035373580308,4.18895187842729
"618...1654","Control",38.3999993875623,3.62837300476895,3.14460473540422,4.18335006712811
"275...1655","Control",38.7599997520447,3.63342572295613,3.14569940253859,4.19349767559229
"275...1656","Control",38.7599997520447,3.63342572295613,3.14994851174299,4.18790174542365
"10414...1657","Control",39.0399998575449,3.63736029282527,3.14983977203855,4.19706746835627
"10414...1658","Control",39.0399998575449,3.63736029282527,3.15408758692754,4.19147579760758
"12166...1659","Control",39.3699995651841,3.64200272206398,3.15469972506665,4.20131339979579
"12166...1660","Control",39.3699995651841,3.64200272206398,3.15894621447012,4.19572639267632
"7764...1661","Control",39.9000001847744,3.64947069357989,3.16245971464453,4.20822098738279
"7764...1662","Control",39.9000001847744,3.64947069357989,3.16670453390902,4.20264065605004
"1386...1663","Control",40.7399995326996,3.66133688871455,3.17464147761486,4.21939473457005
"1386...1664","Control",40.7399995326996,3.66133688871455,3.1788848297076,4.21382290070652
"10266...1665","Control",40.9599995315075,3.66445083251017,3.17780777068845,4.22236749545276
"10266...1666","Control",40.9599995315075,3.66445083251017,3.18205098163502,4.21679745997977
"6302...1667","Control",41.2200003713369,3.66813424444385,3.18153663531495,4.22590577715987
"6302...1668","Control",41.2200003713369,3.66813424444385,3.18577981130373,4.22033763627984
"10777...1669","Control",41.6100006103516,3.67366602637766,3.18710299266259,4.23126428218298
"10777...1670","Control",41.6100006103516,3.67366602637766,3.19134638631767,4.22569851152335
"8557...1671","Control",41.8800010681152,3.67750042532803,3.19093751592721,4.23501015892525
"8557...1672","Control",41.8800010681152,3.67750042532803,3.1951812518102,4.22944569551738
"1379...1673","Control",42.5,3.68631988492091,3.1996827234081,4.24372460317745
"1379...1674","Control",42.5,3.68631988492091,3.20392784522642,4.23816209945215
"11947...1675","Control",42.5799996256828,3.68745935698263,3.20080498978856,4.24486056497
"11947...1676","Control",42.5799996256828,3.68745935698263,3.20505035186126,4.23929820766921
"1203...1677","Control",42.7099992036819,3.68931172422843,3.20262565599975,4.24671215059488
"1203...1678","Control",42.7099992036819,3.68931172422843,3.20687143864541,4.24114997906925
"10399...1679","Control",42.7300002276897,3.68959679874137,3.20290544121653,4.24699764667072
"10399...1680","Control",42.7300002276897,3.68959679874137,3.20715129189007,4.24143549798633
"8635...1681","Control",43.139999806881,3.69544519104732,3.208621096478,4.25288663905499
"8635...1682","Control",43.139999806881,3.69544519104732,3.21286853770083,4.24732462004299
"11930...1683","Control",43.7399996202439,3.70401989108507,3.21691733170555,4.26163134540974
"11930...1684","Control",43.7399996202439,3.70401989108507,3.22116778005852,4.25606834512895
"5170...1685","Control",44.2400002367795,3.71118009646289,3.22376821535083,4.26903455349464
"5170...1686","Control",44.2400002367795,3.71118009646289,3.22802179357014,4.2634696631461
"11061...1687","Control",45.200000166893,3.72496499402116,3.23675956493832,4.28354742229964
"11061...1688","Control",45.200000166893,3.72496499402116,3.24102076613245,4.27797613859727
"7783...1689","Control",46.2899990174919,3.74067625259984,3.2512465100158,4.30050785181694
"7783...1690","Control",46.2899990174919,3.74067625259984,3.25551898195494,4.29492484288829
"10631...1691","Control",47.5400007665157,3.75877219920288,3.26750758207798,4.3205986502016
"10631...1692","Control",47.5400007665157,3.75877219920288,3.27179646773401,4.31499625663656
"7054...1693","Control",48.3900000844151,3.77112543541865,3.27834626582522,4.33465632453425
"7054...1694","Control",48.3900000844151,3.77112543541865,3.28264847450917,4.32903707658457
"10101...1695","Control",48.5799996927381,3.77389207312858,3.2807445452019,4.33784281300677
"10101...1696","Control",48.5799996927381,3.77389207312858,3.28504997352508,4.33221938748094
"11845...1697","Control",49.409998992458,3.78600080868507,3.2911155830922,4.35195319463409
"11845...1698","Control",49.409998992458,3.78600080868507,3.29543611778836,4.34630975126091
"742...1699","Control",49.5300005227327,3.78775457833352,3.29260074441513,4.35401900715725
"742...1700","Control",49.5300005227327,3.78775457833352,3.29692360394436,4.34837243060471
"7051...1701","Control",49.7199994511902,3.79053292529703,3.29494479840381,4.35730315185915
"7051...1702","Control",49.7199994511902,3.79053292529703,3.29927141180028,4.3516514906288
"10246...1703","Control",49.8899998366833,3.79302049366621,3.29703441809983,4.36025549337922
"10246...1704","Control",49.8899998366833,3.79302049366621,3.30136446613559,4.35459915374751
"7067...1705","Control",50.0899995565414,3.79594904159259,3.29948345010376,4.36374562168962
"7067...1706","Control",50.0899995565414,3.79594904159259,3.30381763076022,4.35808362195495
"811...1707","Control",50.7600005418062,3.80577553819362,3.30761400476058,4.37557022935266
"811...1708","Control",50.7600005418062,3.80577553819362,3.31196275510686,4.36988803507982
"4396...1709","Control",51.2599991559982,3.81312462794752,3.31360734315714,4.38452804452317
"4396...1710","Control",51.2599991559982,3.81312462794752,3.31796769615447,4.3788295380405
"10247...1711","Control",51.3500012941658,3.8144489458359,3.31467942014712,4.38615264434452
"10247...1712","Control",51.3500012941658,3.8144489458359,3.31904192804945,4.38045108854979
"2385...1713","Control",51.7699998021126,3.82063476929858,3.31965502896671,4.39378300439911
"2385...1714","Control",51.7699998021126,3.82063476929858,3.32402786087439,4.38806676194748
"830...1715","Control",51.9000005275011,3.82255139794062,3.32118599857694,4.39616121176842
"830...1716","Control",51.9000005275011,3.82255139794062,3.32556211557323,4.39044027069322
"8714...1717","Control",52.1099994182587,3.82564940716798,3.32364996770845,4.40001929384614
"8714...1718","Control",52.1099994182587,3.82564940716798,3.32803148079178,4.3942906100576
"1624...1719","Control",52.6999991424382,3.83436628698563,3.33051231864207,4.41096730599415
"1624...1720","Control",52.6999991424382,3.83436628698563,3.33490958394983,4.40521585764009
"4379...1721","Control",52.7300003170967,3.83481004485523,3.33085888943932,4.41152829053585
"4379...1722","Control",52.7300003170967,3.83481004485523,3.33525697906521,4.4057756447161
"10766...1723","Control",52.8799994364381,3.83702947397218,3.33258821514294,4.41433931101478
"10766...1724","Control",52.8799994364381,3.83702947397218,3.33699046003737,4.40858062015385
"9035...1725","Control",53.2199996560812,3.84206477948144,3.33648675360879,4.42074942548351
"9035...1726","Control",53.2199996560812,3.84206477948144,3.3408986261215,4.41497667441227
"10413...1727","Control",53.3600001428276,3.84413998980233,3.33808344974416,4.42340440158393
"10413...1728","Control",53.3600001428276,3.84413998980233,3.34249937085588,4.41762571646494
"6736...1729","Control",53.8899993598461,3.85200585599895,3.34408267549519,4.43353736231172
"6736...1730","Control",53.8899993598461,3.85200585599895,3.34851436852968,4.42773544805284
"6989...1731","Control",54.4999997410923,3.86107816647711,3.35089864190887,4.44536063782652
"6989...1732","Control",54.4999997410923,3.86107816647711,3.35534935860532,4.43953048875424
"6804...1733","Control",54.6599997282028,3.86346118039535,3.35267071468086,4.44849032900164
"6804...1734","Control",54.6599997282028,3.86346118039535,3.35712657531829,4.44265250816067
"4468...1735","Control",55.1100002527237,3.87017098608291,3.35761969427057,4.45735614021619
"4468...1736","Control",55.1100002527237,3.87017098608291,3.3620903651619,4.45149614951817
"7023...1737","Control",55.3999978993088,3.87450096752918,3.36078169260198,4.46311929690328
"7023...1738","Control",55.3999978993088,3.87450096752918,3.36526217550064,4.45724455530206
"8863...1739","Control",56.0899996906519,3.88482214606066,3.36821928145473,4.47698836085079
"8863...1740","Control",56.0899996906519,3.88482214606066,3.37272395182947,4.47107705970911
"11669...1741","Control",56.139998473227,3.88557106169405,3.36875353356262,4.4780019050731
"11669...1742","Control",56.139998473227,3.88557106169405,3.37326000254836,4.47208787473707
"9475...1743","Control",56.1500003430992,3.88572089310395,3.36886033062962,4.478204795689
"9475...1744","Control",56.1500003430992,3.88572089310395,3.37336716015754,4.47229021810065
"11333...1745","Control",57.7300001382828,3.90945956300951,3.38541453264384,4.51083672323421
"11333...1746","Control",57.7300001382828,3.90945956300951,3.38998141819773,4.50483026269501
"6684...1747","Control",57.9199999570847,3.91232356484575,3.38736306000526,4.51483853836736
"6684...1748","Control",57.9199999570847,3.91232356484575,3.3919375804626,4.50882030161188
"7779...1749","Control",58.0599997602403,3.91443516882089,3.38879305858972,4.51779790565983
"7779...1750","Control",58.0599997602403,3.91443516882089,3.39337326114938,4.51177089190057
"6643...1751","Control",59.1599997282028,3.93106444735848,3.39985967329116,4.54136446814452
"6643...1752","Control",59.1599997282028,3.93106444735848,3.40448617699456,4.53526554854498
"9009...1753","Control",61.4499999135733,3.9659011850437,3.42195023738698,4.59220682463575
"9009...1754","Control",61.4499999135733,3.9659011850437,3.42668241658237,4.58594151262841
"10392...1755","Control",61.4899993613362,3.9665123009844,3.422324897365,4.59311615706783
"10392...1756","Control",61.4899993613362,3.9665123009844,3.4270590320524,4.5868477390447
"11248...1757","Control",61.5399994254112,3.96727633439401,3.42279269565027,4.5942538623091
"11248...1758","Control",61.5399994254112,3.96727633439401,3.42752927996818,4.58798155210106
"8617...1759","Control",63.2499995231628,3.9934913265603,3.43843816928675,4.63384469950306
"8617...1760","Control",63.2499995231628,3.9934913265603,3.44326199151372,4.62743287109622
"7423...1761","Control",64.529998967424,4.01322279900514,3.44970876356327,4.66434055837668
"7423...1762","Control",64.529998967424,4.01322279900514,3.45460220554275,4.65781619476932
"9366...1763","Control",65.4300014469773,4.02715243258877,3.45741346042967,4.68622007499027
"9366...1764","Control",65.4300014469773,4.02715243258877,3.4623580113179,4.67961246459219
"11188...1765","Control",66.4599994421005,4.04315088826788,3.46601339470092,4.71169890789399
"11188...1766","Control",66.4599994421005,4.04315088826788,3.47101857237921,4.70499188172104
"1235...1767","Control",66.6399985551834,4.04595296863752,3.46749283803963,4.7161993284946
"1235...1768","Control",66.6399985551834,4.04595296863752,3.4725088409429,4.70947447685885
"8973...1769","Control",67.0699996054173,4.05265440791255,3.47099921642648,4.72700773534638
"8973...1770","Control",67.0699996054173,4.05265440791255,3.47604135357486,4.72023975828631
"1030...1771","Control",67.9900003969669,4.06702807013648,3.47837091257386,4.75040286555719
"1030...1772","Control",67.9900003969669,4.06702807013648,3.48347024530135,4.74354006336234
"986...1773","Control",68.7900001108646,4.07956656238977,3.48463933846827,4.77104385418265
"986...1774","Control",68.7900001108646,4.07956656238977,3.48978980009323,4.7640957780761
"1122...1775","Control",70.3900003433228,4.1047546790022,3.49679217063053,4.81314737741622
"1122...1776","Control",70.3900003433228,4.1047546790022,3.50204867007921,4.80602095869556
"1749...1777","Control",70.4999995976686,4.10649180833971,3.49760929178493,4.81608189797178
"1749...1778","Control",70.4999995976686,4.10649180833971,3.50287326235594,4.80894283900271
"8848...1779","Control",70.6099996864796,4.10822965452069,3.49842409481631,4.81902154729025
"8848...1780","Control",70.6099996864796,4.10822965452069,3.5036955594794,4.81186979941845
"10646...1781","Control",71.3199995756149,4.11946359711755,3.5036278528053,4.83811811262741
"10646...1782","Control",71.3199995756149,4.11946359711755,3.50894823490164,4.83088329845029
"7236...1783","Control",72.0099985096604,4.13040924025904,3.50859440778943,4.85687895551557
"7236...1784","Control",72.0099985096604,4.13040924025904,3.51396322338101,4.84956148946131
"9321...1785","Control",72.130001315847,4.13231571667064,3.50944919639806,4.86016204133837
"9321...1786","Control",72.130001315847,4.13231571667064,3.5148265240947,4.85283000772397
"4592...1787","Control",73.149998664856,4.14855437426765,3.51660922396485,4.88830833644556
"4592...1788","Control",73.149998664856,4.14855437426765,3.5220599449878,4.88085018487407
"8961...1789","Control",73.7699991315603,4.15845477870186,3.52087081135719,4.90562627589676
"8961...1790","Control",73.7699991315603,4.15845477870186,3.52636704008014,4.89808946515189
"6246...1791","Control",73.8900003433228,4.16037361285159,3.52168787283093,4.90899634482368
"6246...1792","Control",73.8900003433228,4.16037361285159,3.52719298647118,4.90144413582855
"5259...1793","Control",74.8600000739098,4.17591514992755,3.52820152077186,4.93645268736081
"5259...1794","Control",74.8600000739098,4.17591514992755,3.53377935339673,4.92877395116084
"1500...1795","Control",75.1500005722046,4.18057237027633,3.53011795784443,4.94473535245431
"1500...1796","Control",75.1500005722046,4.18057237027633,3.53571783796156,4.93701807937372
"5255...1797","Control",75.4500000569969,4.18539539492863,3.53208573048829,4.95333928660368
"5255...1798","Control",75.4500000569969,4.18539539492863,3.53770856450516,4.9455818058556
"9561...1799","Control",75.8100004196167,4.19119006434037,3.53442747722179,4.9637117975837
"9561...1800","Control",75.8100004196167,4.19119006434037,3.54007805037849,4.95590560946334
"9257...1801","Control",75.8300015926361,4.19151223383436,3.53455695981586,4.96428960590074
"9257...1802","Control",75.8300015926361,4.19151223383436,3.5402090802993,4.95648069703322
"6444...1803","Control",76.000000089407,4.19425144587838,3.53565486030298,4.96920711230493
"6444...1804","Control",76.000000089407,4.19425144587838,3.5413201582669,4.96137501657975
"8175...1805","Control",76.2599997520447,4.19844417184155,3.53732496561982,4.97675041392055
"8175...1806","Control",76.2599997520447,4.19844417184155,3.54301050741756,4.96888264108905
"5367...1807","Control",76.9599991589785,4.20975221319458,3.54176768197955,4.99719318570831
"5367...1808","Control",76.9599991589785,4.20975221319458,3.54750826040356,4.98922807299508
"5440...1809","Control",78.0899991542101,4.2280681031427,3.54877795920251,5.03060293883055
"5440...1810","Control",78.0899991542101,4.2280681031427,3.55460899006795,5.02247675484186
"7075...1811","Control",78.1400000844151,4.22888031319583,3.54908364109136,5.03209288216394
"7075...1812","Control",78.1400000844151,4.22888031319583,3.55491871931215,5.02395945919634
"10092...1813","Control",78.6099988222122,4.23652221794011,3.55193863992506,5.04614589060484
"10092...1814","Control",78.6099988222122,4.23652221794011,3.55781194546149,5.03794396144762
"5566...1815","Control",78.6300000939518,4.23684771954876,3.55205940593565,5.04674584581824
"5566...1816","Control",78.6300000939518,4.23684771954876,3.55793434556973,5.03854098283888
"7652...1817","Control",79.7300004661083,4.25478602493581,3.55861082716603,5.07998089243464
"7652...1818","Control",79.7300004661083,4.25478602493581,3.56457653806055,5.07161236614986
"10694...1819","Control",80.1599996462464,4.26181796729693,3.56112446382706,5.0931000984307
"10694...1820","Control",80.1599996462464,4.26181796729693,3.56712613141173,5.08466636395144
"10122...1821","Control",80.5100004822016,4.26754986232554,3.56315122210554,5.10383112055523
"10122...1822","Control",80.5100004822016,4.26754986232554,3.56918234937966,5.09534380084388
"6244...1823","Control",82.1000000834465,4.29368182687395,3.5721470310121,5.15317023223795
"6244...1824","Control",82.1000000834465,4.29368182687395,3.57831410860913,5.14443376675445
"11711...1825","Control",82.259999550879,4.29631989853566,3.5730335390484,5.15818837414255
"11711...1826","Control",82.259999550879,4.29631989853566,3.57921448515097,5.14942632089357
