"","variable","tr","value","fit","lwrS","uprS"
"3303...239","temp_min_1weeklag","Any WASH Intervention",17.7183166503906,3.0468277486343,1.9527435552387,4.72436913113765
"3303...240","temp_min_1weeklag","Any WASH Intervention",17.7183166503906,3.0468277486343,1.96117620346018,4.70462547551523
"801...241","temp_min_1weeklag","Any WASH Intervention",17.7188659667969,3.04682228100587,1.95281448222406,4.72418572838729
"801...242","temp_min_1weeklag","Any WASH Intervention",17.7188659667969,3.04682228100587,1.96124670992085,4.70444448171888
"3193...243","temp_min_1weeklag","Any WASH Intervention",17.7233215332031,3.04677795569963,1.95338947268711,4.72269938662283
"3193...244","temp_min_1weeklag","Any WASH Intervention",17.7233215332031,3.04677795569963,1.96181829027379,4.70297766045523
"3275...245","temp_min_1weeklag","Any WASH Intervention",17.7239929199219,3.04677128013846,1.95347606781353,4.72247561148
"3275...246","temp_min_1weeklag","Any WASH Intervention",17.7239929199219,3.04677128013846,1.96190437167371,4.70275682385849
"3300...247","temp_min_1weeklag","Any WASH Intervention",17.7246337890625,3.04676490889207,1.95355871524651,4.72226205535488
"3300...248","temp_min_1weeklag","Any WASH Intervention",17.7246337890625,3.04676490889207,1.96198652876218,4.70254607200126
"3293...249","temp_min_1weeklag","Any WASH Intervention",17.7265563964844,3.04674580031767,1.95380658984303,4.72162166482707
"3293...250","temp_min_1weeklag","Any WASH Intervention",17.7265563964844,3.04674580031767,1.96223293250583,4.70191409012965
"204...251","temp_min_1weeklag","Any WASH Intervention",17.7293334960938,3.04671821274883,1.95416445161351,4.7206973918171
"204...252","temp_min_1weeklag","Any WASH Intervention",17.7293334960938,3.04671821274883,1.96258867019052,4.70100195197915
"3194...253","temp_min_1weeklag","Any WASH Intervention",17.7311340332031,3.04670033497985,1.95439635862258,4.7200986021909
"3194...254","temp_min_1weeklag","Any WASH Intervention",17.7311340332031,3.04670033497985,1.96281920034867,4.70041102308131
"294...255","temp_min_1weeklag","Any WASH Intervention",17.7321411132813,3.04669033853269,1.95452603046245,4.71976384518232
"294...256","temp_min_1weeklag","Any WASH Intervention",17.7321411132813,3.04669033853269,1.96294810218989,4.70008066037603
"3309...257","temp_min_1weeklag","Any WASH Intervention",17.7331481933594,3.0466803442286,1.95465567442138,4.71942920237115
"3309...258","temp_min_1weeklag","Any WASH Intervention",17.7331481933594,3.0466803442286,1.96307697622516,4.69975041016481
"3373...259","temp_min_1weeklag","Any WASH Intervention",17.7334228515625,3.04667761888157,1.95469102702557,4.71933795596641
"3373...260","temp_min_1weeklag","Any WASH Intervention",17.7334228515625,3.04667761888157,1.9631121188632,4.69966036144632
"3366...261","temp_min_1weeklag","Any WASH Intervention",17.7337280273438,3.04667459090544,1.9547303052644,4.71923658103192
"3366...262","temp_min_1weeklag","Any WASH Intervention",17.7337280273438,3.04667459090544,1.96315116381286,4.69956031712579
"3188...263","temp_min_1weeklag","Any WASH Intervention",17.7346130371094,3.04666581088978,1.95484419767667,4.71894265300255
"3188...264","temp_min_1weeklag","Any WASH Intervention",17.7346130371094,3.04666581088978,1.96326437972559,4.69927024699286
"3332...265","temp_min_1weeklag","Any WASH Intervention",17.7402587890625,3.04660983958157,1.95557024574486,4.71706966906763
"3332...266","temp_min_1weeklag","Any WASH Intervention",17.7402587890625,3.04660983958157,1.96398611356342,4.69742184285179
"197...267","temp_min_1weeklag","Any WASH Intervention",17.7541442871094,3.04647247051728,1.95735220039484,4.712478377549
"197...268","temp_min_1weeklag","Any WASH Intervention",17.7541442871094,3.04647247051728,1.96575746770085,4.69289077733648
"4761...269","temp_min_1weeklag","Any WASH Intervention",17.7689453125,3.04632650420556,1.95924579974773,4.70760816499676
"4761...270","temp_min_1weeklag","Any WASH Intervention",17.7689453125,3.04632650420556,1.96763978373425,4.688084407555
"4776...271","temp_min_1weeklag","Any WASH Intervention",17.7693420410156,3.04632259831002,1.95929647292857,4.70747796057444
"4776...272","temp_min_1weeklag","Any WASH Intervention",17.7693420410156,3.04632259831002,1.96769015470723,4.68795590936732
"777...273","temp_min_1weeklag","Any WASH Intervention",17.7697692871094,3.04631839234874,1.959351039193,4.70733776010482
"777...274","temp_min_1weeklag","Any WASH Intervention",17.7697692871094,3.04631839234874,1.96774439553066,4.68781754608883
"4753...275","temp_min_1weeklag","Any WASH Intervention",17.7762390136719,3.04625475135882,1.96017671304962,4.70521721740243
"4753...276","temp_min_1weeklag","Any WASH Intervention",17.7762390136719,3.04625475135882,1.96856514301012,4.68572478668061
"4720...277","temp_min_1weeklag","Any WASH Intervention",17.7785583496094,3.04623195925271,1.96047242818213,4.70445816106101
"4720...278","temp_min_1weeklag","Any WASH Intervention",17.7785583496094,3.04623195925271,1.96885909287578,4.68497567348756
"4723...279","temp_min_1weeklag","Any WASH Intervention",17.7791687011719,3.0462259633182,1.96055022328497,4.70425850917514
"4723...280","temp_min_1weeklag","Any WASH Intervention",17.7791687011719,3.0462259633182,1.96893642350452,4.68477863673856
"4609...281","temp_min_1weeklag","Any WASH Intervention",17.78212890625,3.04619689481245,1.96092738369524,4.70329078711596
"4609...282","temp_min_1weeklag","Any WASH Intervention",17.78212890625,3.04619689481245,1.96931133162889,4.68382358934364
"4744...283","temp_min_1weeklag","Any WASH Intervention",17.7828918457031,3.04618940609936,1.96102455078862,4.70304153261923
"4744...284","temp_min_1weeklag","Any WASH Intervention",17.7828918457031,3.04618940609936,1.96940791834753,4.68357759916255
"1866...285","temp_min_1weeklag","Any WASH Intervention",17.7851501464844,3.04616724713874,1.96131207121853,4.70230411964604
"1866...286","temp_min_1weeklag","Any WASH Intervention",17.7851501464844,3.04616724713874,1.96969372113618,4.6828498429214
"4715...287","temp_min_1weeklag","Any WASH Intervention",17.8014770507813,3.04600738552185,1.96338657625143,4.69698971703637
"4715...288","temp_min_1weeklag","Any WASH Intervention",17.8014770507813,3.04600738552185,1.97175582009148,4.67760500542787
"1410...289","temp_min_1weeklag","Any WASH Intervention",17.8045593261719,3.04597727391901,1.9637773852751,4.69598976331632
"1410...290","temp_min_1weeklag","Any WASH Intervention",17.8045593261719,3.04597727391901,1.972144289419,4.67661813529194
"4719...291","temp_min_1weeklag","Any WASH Intervention",17.8105102539063,3.04591919919287,1.96453117444155,4.694062143292
"4719...292","temp_min_1weeklag","Any WASH Intervention",17.8105102539063,3.04591919919287,1.97289356351395,4.67471573149387
"551...293","temp_min_1weeklag","Any WASH Intervention",17.8230529785156,3.04579706306101,1.96611672192636,4.69001217009366
"551...294","temp_min_1weeklag","Any WASH Intervention",17.8230529785156,3.04579706306101,1.97446960402651,4.67071871620583
"1218...295","temp_min_1weeklag","Any WASH Intervention",17.8326354980469,3.04570399912043,1.96732513063372,4.68692975961915
"1218...296","temp_min_1weeklag","Any WASH Intervention",17.8326354980469,3.04570399912043,1.97567075818601,4.66767659176312
"1353...297","temp_min_1weeklag","Any WASH Intervention",17.8339172363281,3.04569156742082,1.96748657210478,4.68651823189803
"1353...298","temp_min_1weeklag","Any WASH Intervention",17.8339172363281,3.04569156742082,1.97583122987877,4.66727044126421
"3435...299","temp_min_1weeklag","Any WASH Intervention",17.8457580566406,3.04557690594966,1.9689758312093,4.68272507015191
"3435...300","temp_min_1weeklag","Any WASH Intervention",17.8457580566406,3.04557690594966,1.97731153654859,4.66352682839154
"1699...301","temp_min_1weeklag","Any WASH Intervention",17.8457885742188,3.04557661086071,1.96897966448561,4.68271531392752
"1699...302","temp_min_1weeklag","Any WASH Intervention",17.8457885742188,3.04557661086071,1.97731534676677,4.66351719957607
"2027...303","temp_min_1weeklag","Any WASH Intervention",17.8556457519531,3.04548141372593,1.97021646147907,4.67956941715757
"2027...304","temp_min_1weeklag","Any WASH Intervention",17.8556457519531,3.04548141372593,1.97854470009047,4.66041237686816
"3447...305","temp_min_1weeklag","Any WASH Intervention",17.8576904296875,3.04546169617755,1.97047267322629,4.67891820091132
"3447...306","temp_min_1weeklag","Any WASH Intervention",17.8576904296875,3.04546169617755,1.97879936882435,4.65976966092241
"3519...307","temp_min_1weeklag","Any WASH Intervention",17.8578735351563,3.04545993091877,1.97049561190354,4.67885990545203
"3519...308","temp_min_1weeklag","Any WASH Intervention",17.8578735351563,3.04545993091877,1.97882216933863,4.65971212635413
"1665...309","temp_min_1weeklag","Any WASH Intervention",17.8609252929688,3.04543052186189,1.97087778623909,4.67788885670438
"1665...310","temp_min_1weeklag","Any WASH Intervention",17.8609252929688,3.04543052186189,1.97920204137815,4.65875375114333
"2049...311","temp_min_1weeklag","Any WASH Intervention",17.8618408203125,3.0454217035374,1.97099238814722,4.67759774152977
"2049...312","temp_min_1weeklag","Any WASH Intervention",17.8618408203125,3.0454217035374,1.97931595275226,4.65846643509489
"4019...313","temp_min_1weeklag","Any WASH Intervention",17.8640686035156,3.04540025410001,1.97127115562289,4.67688974564556
"4019...314","temp_min_1weeklag","Any WASH Intervention",17.8640686035156,3.04540025410001,1.97959304022754,4.65776767809629
"3523...315","temp_min_1weeklag","Any WASH Intervention",17.8665405273438,3.04537646814218,1.9715803117382,4.67610479861499
"3523...316","temp_min_1weeklag","Any WASH Intervention",17.8665405273438,3.04537646814218,1.97990033272989,4.65699297305595
"2637...317","temp_min_1weeklag","Any WASH Intervention",17.8677917480469,3.04536443400228,1.97173673350986,4.6757077352603
"2637...318","temp_min_1weeklag","Any WASH Intervention",17.8677917480469,3.04536443400228,1.980055811391,4.65660109016106
"2677...319","temp_min_1weeklag","Any WASH Intervention",17.8698059082031,3.04534506998616,1.97198844311355,4.6750689207123
"2677...320","temp_min_1weeklag","Any WASH Intervention",17.8698059082031,3.04534506998616,1.98030600309925,4.6559706095879
"3453...321","temp_min_1weeklag","Any WASH Intervention",17.8702941894531,3.04534037716985,1.97204944666061,4.67491412355827
"3453...322","temp_min_1weeklag","Any WASH Intervention",17.8702941894531,3.04534037716985,1.98036663872421,4.65581783180677
"2066...323","temp_min_1weeklag","Any WASH Intervention",17.8724914550781,3.04531926670579,1.97232388069467,4.67421785972663
"2066...324","temp_min_1weeklag","Any WASH Intervention",17.8724914550781,3.04531926670579,1.980639417363,4.65513065040031
"3512...325","temp_min_1weeklag","Any WASH Intervention",17.8728576660156,3.04531574944315,1.97236960666545,4.67410186718855
"3512...326","temp_min_1weeklag","Any WASH Intervention",17.8728576660156,3.04531574944315,1.98068486747506,4.65501617084385
"2683...327","temp_min_1weeklag","Any WASH Intervention",17.8752990722656,3.04529230942134,1.97267435128371,4.6733289590307
"2683...328","temp_min_1weeklag","Any WASH Intervention",17.8752990722656,3.04529230942134,1.98098777333117,4.65425334371352
"1557...329","temp_min_1weeklag","Any WASH Intervention",17.8767944335938,3.04527795962822,1.97286092560417,4.6728558751267
"1557...330","temp_min_1weeklag","Any WASH Intervention",17.8767944335938,3.04527795962822,1.98117322166446,4.65378642970305
"1709...331","temp_min_1weeklag","Any WASH Intervention",17.8777404785156,3.04526888402482,1.97297893033804,4.67255670357638
"1709...332","temp_min_1weeklag","Any WASH Intervention",17.8777404785156,3.04526888402482,1.98129051413917,4.65349115969757
"2680...333","temp_min_1weeklag","Any WASH Intervention",17.8850036621094,3.04519928027457,1.97388407377975,4.67026309995609
"2680...334","temp_min_1weeklag","Any WASH Intervention",17.8850036621094,3.04519928027457,1.98219019186027,4.65122746197529
"2676...335","temp_min_1weeklag","Any WASH Intervention",17.8861022949219,3.04518876332748,1.97402085857223,4.66991667057834
"2676...336","temp_min_1weeklag","Any WASH Intervention",17.8861022949219,3.04518876332748,1.98232615030563,4.65088554880575
"3490...337","temp_min_1weeklag","Any WASH Intervention",17.8885437011719,3.0451654030488,1.97432470464233,4.66914729972166
"3490...338","temp_min_1weeklag","Any WASH Intervention",17.8885437011719,3.0451654030488,1.982628160427,4.65012620703821
"2121...339","temp_min_1weeklag","Any WASH Intervention",17.8901306152344,3.04515022680539,1.97452211571718,4.66864755782218
"2121...340","temp_min_1weeklag","Any WASH Intervention",17.8901306152344,3.04515022680539,1.98282437841538,4.64963297892406
"2662...341","temp_min_1weeklag","Any WASH Intervention",17.8925720214844,3.04512689097462,1.9748256883154,4.66787926108021
"2662...342","temp_min_1weeklag","Any WASH Intervention",17.8925720214844,3.04512689097462,1.98312611592796,4.64887469551433
"2107...343","temp_min_1weeklag","Any WASH Intervention",17.8927551269531,3.04512514138598,1.97484844957752,4.66782166505505
"2107...344","temp_min_1weeklag","Any WASH Intervention",17.8927551269531,3.04512514138598,1.9831487395798,4.64881785010439
"2650...345","temp_min_1weeklag","Any WASH Intervention",17.9041076660156,3.04501683072351,1.97625782601249,4.66425785344531
"2650...346","temp_min_1weeklag","Any WASH Intervention",17.9041076660156,3.04501683072351,1.98454958996456,4.64530047194771
"2326...347","temp_min_1weeklag","Any WASH Intervention",17.9072814941406,3.04498660825693,1.97665120360559,4.66326403106527
"2326...348","temp_min_1weeklag","Any WASH Intervention",17.9072814941406,3.04498660825693,1.98494058597805,4.64431959415911
"2647...349","temp_min_1weeklag","Any WASH Intervention",17.9088684082031,3.04497150656286,1.97684778721667,4.66276753110409
"2647...350","temp_min_1weeklag","Any WASH Intervention",17.9088684082031,3.04497150656286,1.98513597913658,4.64382956047215
"3501...351","temp_min_1weeklag","Any WASH Intervention",17.9104248046875,3.04495670147483,1.97704052224829,4.66228084541066
"3501...352","temp_min_1weeklag","Any WASH Intervention",17.9104248046875,3.04495670147483,1.9853275468278,4.64334921280462
"3494...353","temp_min_1weeklag","Any WASH Intervention",17.9136901855469,3.0449256597753,1.97744466861351,4.66126061610065
"3494...354","temp_min_1weeklag","Any WASH Intervention",17.9136901855469,3.0449256597753,1.98572924477291,4.64234226838769
"2316...355","temp_min_1weeklag","Any WASH Intervention",17.923974609375,3.04482807033843,1.97871559919422,4.65805494275968
"2316...356","temp_min_1weeklag","Any WASH Intervention",17.923974609375,3.04482807033843,1.98699247025153,4.63917832548257
"2320...357","temp_min_1weeklag","Any WASH Intervention",17.9274230957031,3.04479540806521,1.97914109678907,4.65698261406353
"2320...358","temp_min_1weeklag","Any WASH Intervention",17.9274230957031,3.04479540806521,1.98741538638138,4.63811995190224
"2329...359","temp_min_1weeklag","Any WASH Intervention",17.9328247070313,3.04474430831477,1.97980691747247,4.65530554063921
"2329...360","temp_min_1weeklag","Any WASH Intervention",17.9328247070313,3.04474430831477,1.98807716570947,4.6364646995094
"2332...361","temp_min_1weeklag","Any WASH Intervention",17.9399047851563,3.04467744434294,1.98067839862411,4.65311212932686
"2332...362","temp_min_1weeklag","Any WASH Intervention",17.9399047851563,3.04467744434294,1.98894335376466,4.63429981988275
"2220...363","temp_min_1weeklag","Any WASH Intervention",17.9515014648438,3.0445682076879,1.98210280092233,4.64953118696778
